dataset,backbone,condition,split_seed,finding,subgroup,metric,value,ci_lower,ci_upper
NIH,densenet121-res224-all,condition_1_original,113462462,Pleural_Thickening,sex:female,fnr,0.4925373134328358,0.3802662957074723,0.6063214108296076
NIH,densenet121-res224-all,condition_1_original,113462462,Pleural_Thickening,sex:male,fnr,0.4318181818181818,0.32562500000000005,0.5371565934065933
NIH,densenet121-res224-all,condition_1_original,113462462,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.060719131614653976,-0.09066955240375763,0.21951866223207678
NIH,densenet121-res224-all,condition_1_original,113462462,Cardiomegaly,sex:female,fnr,0.17045454545454544,0.09202586206896551,0.26443135178074934
NIH,densenet121-res224-all,condition_1_original,113462462,Cardiomegaly,sex:male,fnr,0.2535211267605634,0.16033928571428574,0.35331779053084644
NIH,densenet121-res224-all,condition_1_original,113462462,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.08306658130601793,-0.21260554916034669,0.03922380585516176
NIH,densenet121-res224-all,condition_1_original,113462462,Nodule,sex:female,fnr,0.6506849315068494,0.5732484076433121,0.722972972972973
NIH,densenet121-res224-all,condition_1_original,113462462,Nodule,sex:male,fnr,0.5223880597014925,0.4494532156296862,0.5928785403050109
NIH,densenet121-res224-all,condition_1_original,113462462,Nodule,sex_gap:female-minus-male,fnr,0.12829687180535687,0.023187713271604536,0.23668601870132566
NIH,densenet121-res224-all,condition_1_original,113462462,Mass,sex:female,fnr,0.42857142857142855,0.33920419254658385,0.5184294871794872
NIH,densenet121-res224-all,condition_1_original,113462462,Mass,sex:male,fnr,0.34838709677419355,0.27638519118725163,0.42562260536398466
NIH,densenet121-res224-all,condition_1_original,113462462,Mass,sex_gap:female-minus-male,fnr,0.080184331797235,-0.04233800917519555,0.1973308457711442
NIH,densenet121-res224-all,condition_1_original,113462462,Hernia,sex:female,fnr,0.0,0.0,0.0
NIH,densenet121-res224-all,condition_1_original,113462462,Hernia,sex:male,fnr,0.46153846153846156,0.16666666666666666,0.75
NIH,densenet121-res224-all,condition_1_original,113462462,Hernia,sex_gap:female-minus-male,fnr,-0.46153846153846156,-0.75,-0.16666666666666666
NIH,densenet121-res224-all,condition_1_original,113462462,NIH_14_pooled,sex:female,fnr,0.5127081507449606,0.48048591445116023,0.5476502443027023
NIH,densenet121-res224-all,condition_1_original,113462462,NIH_14_pooled,sex:male,fnr,0.451459606245757,0.4223516542865865,0.481549008373583
