dataset,backbone,condition,split_seed,finding,subgroup,metric,value
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:female,brier_score,0.013269507590527481
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:female,expected_calibration_error,0.0047295317470981875
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:male,auroc,0.7426493808317429
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:male,auprc,0.10023678615335477
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:male,f1,0.09782194488112723
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:male,sensitivity,0.49756323996747875
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:male,specificity,0.8720248681478153
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:male,brier_score,0.01392514962118546
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,sex:male,expected_calibration_error,0.005671000167665947
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:00-09,auroc,0.5507586244822728
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:00-09,auprc,0.3184360012157205
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:00-09,f1,0.10213574443812028
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:00-09,sensitivity,0.5560244912854546
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:00-09,specificity,0.8009380539291271
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:00-09,brier_score,0.019253762029171815
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:00-09,expected_calibration_error,0.01983468372849239
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:10-19,auroc,0.8941759008760564
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:10-19,auprc,0.25868652811692816
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:10-19,f1,0.1384997118248638
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:10-19,sensitivity,0.592384546502425
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:10-19,specificity,0.8758487847420092
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:10-19,brier_score,0.01617992305671936
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:10-19,expected_calibration_error,0.0007543085152796405
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:20-29,auroc,0.7906034848835887
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:20-29,auprc,0.06443369440995071
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:20-29,f1,0.07448282114239363
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:20-29,sensitivity,0.3045119748788425
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:20-29,specificity,0.9101410394942157
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:20-29,brier_score,0.012611128383588606
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:20-29,expected_calibration_error,0.0015273306371726262
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:30-39,auroc,0.6496397131757239
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:30-39,auprc,0.06718297596755371
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:30-39,f1,0.07509307525625335
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:30-39,sensitivity,0.3164464786085567
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:30-39,specificity,0.9068587318986204
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:30-39,brier_score,0.012821907294004172
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:30-39,expected_calibration_error,0.002584303899568478
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:40-49,auroc,0.8662947026436758
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:40-49,auprc,0.27644927404861797
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:40-49,f1,0.1199736422484715
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:40-49,sensitivity,0.6859320644741933
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Consolidation,age:40-49,specificity,0.8963810287835563
